file,nit_cliente,cliente,fecha_file,tipo,operativo,comercial,fch__primera__fact__prov,unnamed:_8,fecha_arribo,fecha_zarpe,envio_facturar,fecha_de_factura,fecha_envio_cierre,fecha_cierre,estado
25OM043337          ,444444236                     ,ULS MIAMI,2025-04-01 05:18:58.000,M,No especificado,No especificado,2025-04-04,,1900-01-02 12:00:00,2025-04-19 12:00:00,2025-04-22 09:54:51,2025-04-25 08:59:28,2025-05-14 09:56:16,,Aprobado para Cierre
25IT043330          ,830054002                     ,NACIONAL DE ELECTRICOS H. H. LTDA.,2025-04-01 09:07:47.000,T,LEIDY CAMPOS        ,RUBY SALGADO,2025-04-07,,1900-01-02 12:00:00,2025-04-01 12:00:00,2025-04-02 08:49:28,2025-04-07 10:47:00,2025-04-10 10:21:13,2025-04-21,Cerrado
25IA043342          ,830139570                     ,MAQUIPARTES LTDA,2025-04-01 09:21:39.000,A,JOHANA DUSAN        ,RUBY SALGADO,,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2025-04-07 10:53:11,2025-04-25 10:47:32,2025-04-30,Cerrado
25IA043335          ,900076919                     ,KOTRACO S.A.S,2025-04-01 12:00:00.000,A,KAREN CASTRO        ,JESSICA CUBILLOS,2025-04-03,,1900-01-02 12:00:00,2025-04-03 12:00:00,2025-04-02 02:57:51,2025-05-26 05:53:46,2025-05-29 05:04:25,2025-05-30,Cerrado
25IM043331          ,901352813                     ,INVERSIONES VIDRIOS DEL ORIENTE S.A.S.,2025-04-01 12:00:00.000,M,KAREN CASTRO        ,LAURA CAMILA PARRA MEDINA,2025-04-22,,2025-04-29 00:00:00,2025-03-29 12:00:00,2025-05-28 04:40:07,2025-05-08 03:58:34,2025-05-28 04:40:07,2025-05-30,Cerrado
25IM043334          ,901354804                     ,INDUSTRIAS EL PINTOR SAS,2025-04-01 12:00:00.000,M,KAREN CASTRO        ,LAURA CAMILA PARRA MEDINA,2025-04-22,,1900-01-02 12:00:00,2025-04-15 12:00:00,1900-01-01 12:00:00,2025-05-15 02:06:53,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043339          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-01 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-22,,2025-05-14 00:00:00,2025-04-13 12:00:00,2025-04-30 04:59:46,2025-05-29 03:12:00,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043338          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-01 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-22,,2025-05-21 00:00:00,2025-04-08 12:00:00,2025-05-08 12:52:00,2025-05-16 08:55:31,2025-06-09 12:52:27,,Aprobado para Cierre
25IM043332          ,901352813                     ,INVERSIONES VIDRIOS DEL ORIENTE S.A.S.,2025-04-01 12:00:00.000,M,KAREN CASTRO        ,LAURA CAMILA PARRA MEDINA,2025-05-08,,2025-05-19 00:00:00,2025-04-16 12:00:00,2025-05-14 01:15:46,2025-05-15 04:18:31,2025-06-06 06:42:24,,Aprobado para Cierre
25IM043340          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-01 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-05-08,,2025-05-20 00:00:00,2025-04-25 12:00:00,2025-05-08 12:20:59,2025-05-16 09:12:46,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043346          ,800128680                     ,REENCAFE S.A.S.,2025-04-02 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-05-19,,2025-05-25 00:00:00,2025-04-06 12:00:00,2025-05-20 09:41:19,2025-05-20 11:35:55,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043345          ,800128680                     ,REENCAFE S.A.S.,2025-04-02 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-05-26,,2025-06-01 00:00:00,2025-04-13 12:00:00,2025-05-27 10:14:11,2025-05-28 05:32:30,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043348          ,800128680                     ,REENCAFE S.A.S.,2025-04-02 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-05-26,,2025-06-01 00:00:00,2025-04-13 12:00:00,2025-05-27 10:18:52,2025-05-28 05:54:50,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IS043357          ,890903310                     ,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S,2025-04-02 00:00:00.000,S,ALEXANDER CARO      ,ULS BOGOTA,2025-05-12,,1900-01-02 00:00:00,2025-04-26 12:00:00,2025-05-16 09:18:50,2025-05-16 12:29:00,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043350          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-02 02:50:47.000,M,No especificado,RUBY SALGADO,2025-05-08,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,,1900-01-01 12:00:00,,Sin facturar
25OM043351          ,890906397                     ,VIBRANTZ COLOMBIA SAS,2025-04-02 03:13:02.000,M,No especificado,ULS BOGOTA,2025-04-29,,1900-01-02 12:00:00,2025-04-27 12:00:00,2025-04-28 10:50:20,2025-05-21 03:37:34,2025-05-30 10:50:58,,Aprobado para Cierre
25OM043354          ,890906397                     ,VIBRANTZ COLOMBIA SAS,2025-04-02 03:48:22.000,M,No especificado,ULS BOGOTA,2025-04-11,,1900-01-02 12:00:00,2025-04-17 12:00:00,2025-04-15 08:39:36,2025-04-22 03:21:55,2025-05-13 10:19:19,,Aprobado para Cierre
25OM043349          ,444444009                     ,MARTICO S.L.,2025-04-02 11:58:49.000,M,KAREN CASTRO        ,PRICING ULS,2025-04-07,,1900-01-02 12:00:00,2025-04-20 12:00:00,2025-05-20 05:25:44,2025-05-27 06:51:19,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043353          ,800200969                     ,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,2025-04-02 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-04-15,,1900-01-02 12:00:00,2025-04-16 12:00:00,2025-04-15 03:32:21,2025-04-23 09:22:18,2025-05-13 03:45:15,2025-05-16,Cerrado
25IA043355          ,800209481                     ,GUIRNALDAS/INNOVAFLORA S.A.S,2025-04-02 12:00:00.000,A,SHANE HUERTAS       ,KARLA PATINO,2025-04-02,,1900-01-02 12:00:00,2025-03-31 12:00:00,2025-04-03 10:09:29,2025-04-14 04:20:38,2025-04-23 04:29:32,2025-05-26,Cerrado
25IA043356          ,811036819                     ,NAVIERA CENTRAL SA,2025-04-02 12:00:00.000,A,KAREN CASTRO        ,MAIRA LORA,2025-04-04,,1900-01-02 12:00:00,2025-04-05 12:00:00,2025-04-29 07:17:10,2025-04-09 04:33:52,2025-04-29 07:17:10,2025-05-26,Cerrado
25IS043344          ,860054090                     ,INDUSTRIA NACIONAL DE ACRILICOS - INACRIL S A S,2025-04-02 12:00:00.000,S,ALEXANDER CARO      ,ULS BOGOTA,2025-04-07,,2025-04-14 00:00:00,2025-03-18 12:00:00,2025-04-04 11:54:24,2025-05-09 02:01:57,2025-05-30 04:05:51,2025-05-31,Cerrado
25IA043352          ,806003144                     ,TODOMAR CHL SAS,2025-04-02 12:00:00.000,A,DAYANA PEÑA         ,MAIRA LORA,2025-04-16,,1900-01-02 12:00:00,2025-04-13 12:00:00,1900-01-01 12:00:00,2025-04-14 05:37:16,2025-04-29 01:23:18,2025-04-30,Cerrado
25IA043352          ,806003144                     ,TODOMAR CHL SAS,2025-04-02 12:00:00.000,A,DAYANA PEÑA         ,MAIRA LORA,2025-04-16,,1900-01-02 12:00:00,2025-04-13 12:00:00,1900-01-01 12:00:00,2025-04-14 05:37:16,2025-04-29 01:23:18,2025-04-30,Cerrado
25IM043347          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-02 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-04-11,,1900-01-02 12:00:00,2025-04-15 12:00:00,2025-04-24 11:54:16,2025-04-24 06:44:36,2025-04-29 01:02:24,2025-05-16,Cerrado
25IM043347          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-02 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-04-11,,1900-01-02 12:00:00,2025-04-15 12:00:00,2025-04-24 11:54:16,2025-04-24 06:44:36,2025-04-29 01:02:24,2025-05-16,Cerrado
25IM043371          ,900888148                     ,COLOMBIA RUEDA SAS,2025-04-03 00:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2025-04-25,,2025-05-19 00:00:00,2025-04-16 12:00:00,2025-05-16 03:14:07,2025-05-19 05:40:22,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25OM043365          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 00:00:00.000,M,KAREN CASTRO        ,No especificado,2025-05-21,,1900-01-02 00:00:00,2025-05-20 12:00:00,1900-01-01 12:00:00,2025-05-21 11:43:25,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25OM043365          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 00:00:00.000,M,KAREN CASTRO        ,MAIRA LORA,2025-05-21,,1900-01-02 00:00:00,2025-05-20 12:00:00,1900-01-01 12:00:00,2025-05-21 11:43:25,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043368          ,806003144                     ,TODOMAR CHL SAS,2025-04-03 00:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-04-21,,1900-01-02 00:00:00,2025-04-16 12:00:00,2025-04-16 01:00:00,2025-04-23 04:09:29,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043368          ,806003144                     ,TODOMAR CHL SAS,2025-04-03 00:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-04-21,,1900-01-02 00:00:00,2025-04-16 12:00:00,2025-04-16 01:00:00,2025-04-23 04:09:29,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043372          ,800241068                     ,BIOEMPAK S.A.S,2025-04-03 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-04-23,,1900-01-02 00:00:00,2025-04-19 12:00:00,2025-05-08 03:10:20,2025-05-13 02:28:23,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043372          ,800241068                     ,BIOEMPAK S.A.S,2025-04-03 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-04-23,,1900-01-02 00:00:00,2025-04-19 12:00:00,2025-05-08 03:10:20,2025-05-13 02:28:23,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25OM043366          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-03 01:01:55.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2025-04-15,,1900-01-02 12:00:00,2025-04-22 12:00:00,2025-04-15 02:51:39,2025-06-04 05:03:52,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25OM043367          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-03 01:15:20.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2025-05-06,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-05-08 11:46:12,2025-05-15 03:35:13,2025-05-27 11:26:57,,Aprobado para Cierre
25OM043359          ,901393321                     ,PLASTIFILAMENTOS S.A.S,2025-04-03 09:45:03.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-09,,1900-01-02 12:00:00,2025-05-04 12:00:00,2025-05-07 10:55:25,2025-05-13 08:57:23,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25OM043360          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-03 10:50:52.000,M,No especificado,KARLA PATINO,2025-04-22,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2025-04-30 02:57:42,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IS043373          ,811012912                     ,METAL ACRILATO S.A.,2025-04-03 12:00:00.000,S,ALEXANDER CARO      ,ULS BOGOTA,2025-04-07,,2025-04-14 00:00:00,2025-03-18 12:00:00,2025-04-04 01:19:56,2025-04-14 11:42:51,2025-05-16 10:32:00,2025-05-16,Cerrado
25OM043361          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:00:00.000,M,KAREN CASTRO        ,No especificado,2025-04-21,,1900-01-02 12:00:00,2025-04-22 12:00:00,2025-04-29 07:19:42,2025-04-23 12:13:32,2025-04-29 07:19:42,2025-04-30,Cerrado
25OM043361          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:00:00.000,M,KAREN CASTRO        ,MAIRA LORA,2025-04-21,,1900-01-02 12:00:00,2025-04-22 12:00:00,2025-04-29 07:19:42,2025-04-23 12:13:32,2025-04-29 07:19:42,2025-04-30,Cerrado
25IM043369          ,900194982                     ,GRUPO VITAL S.A.S,2025-04-03 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-22,,2025-05-14 00:00:00,2025-04-13 12:00:00,2025-04-30 04:14:27,2025-05-07 09:17:04,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043370          ,900076003                     ,COMERCIALIZADORA HERMANOS ALVAREZ NUÑEZ S.A.S.,2025-04-03 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2025-04-04,,1900-01-02 12:00:00,2025-03-23 12:00:00,2025-04-04 02:55:33,2025-04-09 10:07:32,2025-05-14 04:28:29,2025-05-16,Cerrado
25OM043362          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:40:40.000,M,KAREN CASTRO        ,No especificado,2025-05-06,,1900-01-02 12:00:00,2025-05-06 12:00:00,1900-01-01 12:00:00,2025-05-09 06:35:02,2025-05-20 05:29:41,2025-05-26,Cerrado
25OM043362          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:40:40.000,M,KAREN CASTRO        ,No especificado,2025-05-06,,1900-01-02 12:00:00,2025-05-06 12:00:00,1900-01-01 12:00:00,2025-05-09 06:35:02,2025-05-20 05:29:41,2025-05-31,Cerrado
25OM043362          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:40:40.000,M,KAREN CASTRO        ,MAIRA LORA,2025-05-06,,1900-01-02 12:00:00,2025-05-06 12:00:00,1900-01-01 12:00:00,2025-05-09 06:35:02,2025-05-20 05:29:41,2025-05-26,Cerrado
25OM043362          ,806004030                     ,POLYOLEFINAS DEL MAR POLYMAR SAS,2025-04-03 12:40:40.000,M,KAREN CASTRO        ,MAIRA LORA,2025-05-06,,1900-01-02 12:00:00,2025-05-06 12:00:00,1900-01-01 12:00:00,2025-05-09 06:35:02,2025-05-20 05:29:41,2025-05-31,Cerrado
25OM043363          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-03 12:45:44.427,M,No especificado,KARLA PATINO,,,1900-01-02 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,,,,Sin facturar
25OM043364          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-03 12:50:46.650,M,No especificado,KARLA PATINO,,,1900-01-02 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,,,,Sin facturar
25IM043383          ,890406520                     ,CELLUX COLOMBIANA SA,2025-04-04 03:58:01.000,M,No especificado,MAIRA LORA,,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,,1900-01-01 12:00:00,,Sin facturar
25IA043374          ,830054002                     ,NACIONAL DE ELECTRICOS H. H. LTDA.,2025-04-04 08:54:57.000,A,JOHANA DUSAN        ,RUBY SALGADO,2025-04-10,,2025-04-10 12:00:00,2025-04-10 12:00:00,1900-01-01 12:00:00,2025-04-14 02:53:44,2025-04-22 12:09:29,2025-04-30,Cerrado
25OM043380          ,901159973                     ,OVERSEAS COLOMBIA SAS,2025-04-04 09:51:04.000,M,DAYANA PEÑA         ,ULS BOGOTA,,,1900-01-02 12:00:00,2025-04-04 12:00:00,2025-04-04 12:27:11,2025-04-09 10:02:08,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043386          ,900540694                     ,FOOD BOX SAS,2025-04-04 12:00:00.000,M,SHANE HUERTAS       ,SINDI SANCHEZ,2025-05-02,,1900-01-02 12:00:00,2025-04-16 12:00:00,2025-05-02 10:57:10,2025-05-30 02:47:13,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043378          ,900888148                     ,COLOMBIA RUEDA SAS,2025-04-04 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2025-04-25,,2025-05-19 00:00:00,2025-04-16 12:00:00,2025-05-16 03:35:28,2025-05-19 05:23:48,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043376          ,900888148                     ,COLOMBIA RUEDA SAS,2025-04-04 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2025-04-25,,2025-05-19 00:00:00,2025-04-16 12:00:00,2025-05-16 03:30:14,2025-05-19 05:29:19,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043381          ,890109062                     ,POLIPLASTICS SAS,2025-04-04 12:00:00.000,M,KAREN PINZON        ,ALEXANDRA CAVELIER,2025-04-24,,2025-04-30 00:00:00,2025-03-28 12:00:00,2025-04-24 03:06:29,2025-04-25 10:14:39,2025-05-22 07:32:42,2025-05-31,Cerrado
25OM043379          ,890101676                     ,UNIBOL S.A.S.,2025-04-04 12:00:00.000,M,KAREN PINZON        ,ALEXANDRA CAVELIER,2025-05-13,,1900-01-02 12:00:00,2025-05-09 12:00:00,2025-05-09 03:38:19,2025-05-12 10:38:58,2025-05-22 07:44:22,2025-05-30,Cerrado
25OM043379          ,890101676                     ,UNIBOL S.A.S.,2025-04-04 12:00:00.000,M,KAREN PINZON        ,ALEXANDRA CAVELIER,2025-05-13,,1900-01-02 12:00:00,2025-05-09 12:00:00,2025-05-09 03:38:19,2025-05-12 10:38:58,2025-05-22 07:44:22,2025-05-30,Cerrado
25IM043384          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-04 12:00:00.000,M,DIEGO CAMACHO       ,MAIRA LORA,2025-06-05,,1900-01-02 12:00:00,2025-05-17 12:00:00,2025-06-04 09:13:49,,1900-01-01 12:00:00,,Sin facturar
25IM043384          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-04 12:00:00.000,M,DIEGO CAMACHO       ,MAIRA LORA,2025-06-05,,1900-01-02 12:00:00,2025-05-17 12:00:00,2025-06-04 09:13:49,,1900-01-01 12:00:00,,Sin facturar
25IM043385          ,900540694                     ,FOOD BOX SAS,2025-04-04 12:00:00.000,M,SHANE HUERTAS       ,SINDI SANCHEZ,2025-05-08,,1900-01-02 12:00:00,2025-03-29 12:00:00,2025-04-25 03:09:23,2025-05-27 06:38:04,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043375          ,900888148                     ,COLOMBIA RUEDA SAS,2025-04-04 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2025-04-25,,2025-05-19 00:00:00,2025-04-16 12:00:00,2025-05-16 03:19:16,2025-05-19 05:34:38,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043377          ,890109062                     ,POLIPLASTICS SAS,2025-04-04 12:00:00.000,M,KAREN PINZON        ,ALEXANDRA CAVELIER,2025-04-16,,2025-04-17 00:00:00,2025-03-11 12:00:00,2025-06-06 09:31:27,2025-04-14 09:55:28,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043382          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-04 12:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-22,,2025-05-14 00:00:00,2025-04-13 12:00:00,2025-04-30 04:43:03,2025-05-28 10:26:53,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043391          ,830041488                     ,ALFA TRADING S.A.S.,2025-04-07 00:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-28,,2025-05-26 00:00:00,2025-04-21 12:00:00,2025-05-14 11:33:47,2025-05-27 10:15:47,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043389          ,900762116                     ,ECOENERGIA TECNOLOGIA INNOVACION SAS,2025-04-07 00:00:00.000,M,JOHANA DUSAN        ,RUBY SALGADO,2025-04-29,,2025-05-28 00:00:00,2025-04-26 12:00:00,1900-01-01 12:00:00,2025-05-16 05:18:32,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043390          ,806014553                     ,TUVACOL S.A.,2025-04-07 00:00:00.000,M,KAREN PINZON        ,ULS BOGOTA,2025-05-09,,2025-05-27 00:00:00,2025-05-04 12:00:00,2025-05-20 03:37:56,2025-05-21 01:55:22,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043387          ,900969747                     ,COMERCIALIZADORA LLANTOTAS SAS,2025-04-07 10:07:33.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2025-05-08,,1900-01-02 12:00:00,2025-03-19 12:00:00,2025-05-15 06:51:56,2025-04-10 04:07:49,2025-05-15 06:51:56,2025-05-16,Cerrado
25OM043388          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2025-04-07 11:46:46.000,M,LAURA CATALINA GOMEZ,KARLA PATINO,2025-04-07,,1900-01-02 12:00:00,1900-01-01 12:00:00,2025-05-13 04:18:30,2025-05-15 03:25:33,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043393          ,800200969                     ,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,2025-04-07 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-05-19,,1900-01-02 12:00:00,2025-04-26 12:00:00,2025-05-14 09:46:50,2025-05-19 10:53:30,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043392          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-07 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-05-19,,2025-05-10 00:00:00,2025-04-26 12:00:00,2025-05-13 09:22:30,2025-05-19 10:32:55,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043392          ,800116164                     ,TERMINAL DE CONTENEDORES DE CARTAGENA SA,2025-04-07 12:00:00.000,M,DAYANA PEÑA         ,MAIRA LORA,2025-05-19,,2025-05-10 00:00:00,2025-04-26 12:00:00,2025-05-13 09:22:30,2025-05-19 10:32:55,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043395          ,806014553                     ,TUVACOL S.A.,2025-04-08 00:00:00.000,M,KAREN PINZON        ,ULS BOGOTA,2025-06-05,,1900-01-02 00:00:00,2025-05-02 12:00:00,2025-05-27 05:49:46,,1900-01-01 12:00:00,,Sin facturar
25IM043402          ,806014553                     ,TUVACOL S.A.,2025-04-08 00:00:00.000,M,KAREN PINZON        ,ULS BOGOTA,2025-04-30,,2025-05-27 00:00:00,2025-04-26 12:00:00,2025-05-19 03:56:35,2025-05-20 10:44:41,1900-01-01 12:00:00,,Pendiente Autorizacion para Cierre
25IM043401          ,800128680                     ,REENCAFE S.A.S.,2025-04-08 04:19:13.000,M,No especificado,ULS BOGOTA,2025-05-08,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,,1900-01-01 12:00:00,,Sin facturar
25IM043394          ,806014553                     ,TUVACOL S.A.,2025-04-08 10:03:05.000,M,KAREN PINZON        ,ULS BOGOTA,2025-05-09,,2025-06-16 00:00:00,2025-04-30 12:00:00,2025-06-06 04:17:35,,1900-01-01 12:00:00,,Sin facturar
